OPPORTUNITY_ID,OPPORTUNITY_NAME,STAGE_NAME,STAGE_START_DATE,STAGE_END_DATE,DAYS_IN_STAGE,TOTAL_AMOUNT
0064X00002IXkF2QAL,"Cx API Water&Gas - Millennium Partners - Winthrop Center, Boston, MA",5 Negotiation/Review,2023-09-14 10:07:02 UTC,2023-09-15 09:32:45 UTC,1,23750
0064X00002IXkF2QAL,"Cx API Water&Gas - Millennium Partners - Winthrop Center, Boston, MA",6 Won,2023-09-15 09:32:45 UTC,2023-09-15 00:00:00 UTC,0,23750
0064X00002IXkJ2QAL,Blue Ammonia Project,0 Target,2023-08-31 13:54:37 UTC,2024-03-21 12:45:41 UTC,203,1
0064X00002IXkJ2QAL,Blue Ammonia Project,8 Abandoned,2024-03-21 12:45:41 UTC,2025-12-31 00:00:00 UTC,650,1
0064X00002IXkLXQA1,FCx Remote Metering System-Hobbs Brook-1175 BP Tpke,4 Proposal Submitted,2023-08-31 14:29:42 UTC,2024-01-26 18:45:37 UTC,148,82400
0064X00002IXkLXQA1,FCx Remote Metering System-Hobbs Brook-1175 BP Tpke,5 Negotiation/Review,2024-01-26 18:45:37 UTC,2024-02-12 16:00:02 UTC,17,82400
0064X00002IXkLXQA1,FCx Remote Metering System-Hobbs Brook-1175 BP Tpke,6 Won,2024-02-12 16:00:02 UTC,2024-02-12 00:00:00 UTC,0,82400
0064X00002IXkOHQA1,AMI Design and Implementation - Trinity Partners - Camp North End Charlotte NC,3 Discovery,2023-08-31 15:21:30 UTC,2023-09-12 13:32:20 UTC,12,410000
0064X00002IXkOHQA1,AMI Design and Implementation - Trinity Partners - Camp North End Charlotte NC,4 Proposal Submitted,2023-09-12 13:32:20 UTC,2023-10-04 17:32:58 UTC,22,316749
0064X00002IXkOHQA1,AMI Design and Implementation - Trinity Partners - Camp North End Charlotte NC,7 Lost,2023-10-04 17:32:58 UTC,2024-03-31 00:00:00 UTC,179,229361
0064X00002IXkhUQAT,FCx QLC RMA Bulfinch-1st Needham,4 Proposal Submitted,2023-08-31 18:45:24 UTC,2023-08-31 18:49:05 UTC,0,2000
0064X00002IXkhUQAT,FCx QLC RMA Bulfinch-1st Needham,5 Negotiation/Review,2023-08-31 18:49:05 UTC,2023-09-05 11:24:31 UTC,5,2000
0064X00002IXkhUQAT,FCx QLC RMA Bulfinch-1st Needham,6 Won,2023-09-05 11:24:31 UTC,2023-09-05 00:00:00 UTC,0,2000
0064X00002IXkhZQAT,CX-South Station-MBTA-Expansion of scope,3 Discovery,2023-08-31 18:47:11 UTC,2024-01-17 19:19:13 UTC,139,5577
0064X00002IXkhZQAT,CX-South Station-MBTA-Expansion of scope,5 Negotiation/Review,2024-01-17 19:19:13 UTC,2024-01-24 02:01:00 UTC,7,5577
0064X00002IXkhZQAT,CX-South Station-MBTA-Expansion of scope,6 Won,2024-01-24 02:01:00 UTC,2024-01-23 00:00:00 UTC,-1,5577
0064X00002IXkhtQAD,Nutrien Borger Pond Cleanout- ST,0 Target,2023-08-31 18:49:14 UTC,2023-09-14 15:04:34 UTC,14,1
0064X00002IXkhtQAD,Nutrien Borger Pond Cleanout- ST,1 Prospecting,2023-09-14 15:04:34 UTC,2023-10-06 11:24:21 UTC,22,350000
0064X00002IXkhtQAD,Nutrien Borger Pond Cleanout- ST,4 Proposal Submitted,2023-10-06 11:24:21 UTC,2024-08-14 15:19:16 UTC,313,350000
0064X00002IXkhtQAD,Nutrien Borger Pond Cleanout- ST,3 Discovery,2024-08-14 15:19:16 UTC,2024-09-11 15:01:55 UTC,28,350000
0064X00002IXkhtQAD,Nutrien Borger Pond Cleanout- ST,8 Abandoned,2024-09-11 15:01:55 UTC,2024-10-01 00:00:00 UTC,20,350000
0064X00002IXkt7QAD,FCx AMI  Graybar Electric 401 Park Drive,4 Proposal Submitted,2023-08-31 20:18:55 UTC,2024-06-04 16:54:21 UTC,278,14195
0064X00002IXkt7QAD,FCx AMI  Graybar Electric 401 Park Drive,8 Abandoned,2024-06-04 16:54:21 UTC,2024-07-31 00:00:00 UTC,57,14195
0064X00002IXlmvQAD,"Remote Cx Oversight - Equinix ST2-2 - Santiago, Chile",2 Qualified,2023-09-01 13:36:34 UTC,2024-01-18 23:01:24 UTC,139,380940
0064X00002IXlmvQAD,"Remote Cx Oversight - Equinix ST2-2 - Santiago, Chile",3 Discovery,2024-01-18 23:01:24 UTC,2024-05-22 21:04:19 UTC,125,380940
0064X00002IXlmvQAD,"Remote Cx Oversight - Equinix ST2-2 - Santiago, Chile",5 Negotiation/Review,2024-05-22 21:04:19 UTC,2024-05-31 15:46:26 UTC,9,136800
0064X00002IXlmvQAD,"Remote Cx Oversight - Equinix ST2-2 - Santiago, Chile",6 Won,2024-05-31 15:46:26 UTC,2024-05-31 00:00:00 UTC,0,136800
0064X00002IXlxtQAD,"BILH- solar ppa and fuel cell peer review - Burlington, ma",4 Proposal Submitted,2023-09-01 15:45:27 UTC,2023-09-26 00:38:34 UTC,25,11330
0064X00002IXlxtQAD,"BILH- solar ppa and fuel cell peer review - Burlington, ma",5 Negotiation/Review,2023-09-26 00:38:34 UTC,2024-04-03 13:02:36 UTC,190,11330
0064X00002IXlxtQAD,"BILH- solar ppa and fuel cell peer review - Burlington, ma",6 Won,2024-04-03 13:02:36 UTC,2024-04-03 00:00:00 UTC,0,11330
0064X00002IXmDhQAL,"QAQC & Cx Remote Oversight - Equinix ST2-2 - Santiago, Chile",3 Discovery,2023-09-01 20:45:41 UTC,2023-10-24 20:07:35 UTC,53,380940
0064X00002IXmDhQAL,"QAQC & Cx Remote Oversight - Equinix ST2-2 - Santiago, Chile",8 Abandoned,2023-10-24 20:07:35 UTC,2024-01-02 00:00:00 UTC,70,380940
0064X00002IXmafQAD,FCx (2) Multi-Meters(4CH)-E&S Electrical Corp-1185 AOTA (23rd Floor),4 Proposal Submitted,2023-09-04 01:18:41 UTC,2023-12-05 15:28:31 UTC,92,9800
0064X00002IXmafQAD,FCx (2) Multi-Meters(4CH)-E&S Electrical Corp-1185 AOTA (23rd Floor),5 Negotiation/Review,2023-12-05 15:28:31 UTC,2023-12-09 20:06:42 UTC,4,9800
0064X00002IXmafQAD,FCx (2) Multi-Meters(4CH)-E&S Electrical Corp-1185 AOTA (23rd Floor),6 Won,2023-12-09 20:06:42 UTC,2023-12-09 00:00:00 UTC,0,9800
0064X00002IXmj3QAD,"FCx (1) set of CTs - SL Green - 10 East 53rd Street (29th Fl, Magnetar)",4 Proposal Submitted,2023-09-04 12:24:11 UTC,2024-02-28 19:35:10 UTC,177,975
0064X00002IXmj3QAD,"FCx (1) set of CTs - SL Green - 10 East 53rd Street (29th Fl, Magnetar)",8 Abandoned,2024-02-28 19:35:10 UTC,2024-02-28 00:00:00 UTC,0,975
0064X00002IXnEWQA1,FCx Remote Metering System-Hobbs Brook-1165 BP Tpke,4 Proposal Submitted,2023-09-05 16:15:59 UTC,2024-02-14 21:40:45 UTC,162,205400
0064X00002IXnEWQA1,FCx Remote Metering System-Hobbs Brook-1165 BP Tpke,5 Negotiation/Review,2024-02-14 21:40:45 UTC,2024-02-26 11:10:21 UTC,12,202600
0064X00002IXnEWQA1,FCx Remote Metering System-Hobbs Brook-1165 BP Tpke,6 Won,2024-02-26 11:10:21 UTC,2024-02-26 00:00:00 UTC,0,202600
0064X00002IXnUZQA1,FCx SubMeter Material - Tishman East Power Shed,4 Proposal Submitted,2023-09-05 19:05:36 UTC,2023-09-11 12:20:02 UTC,6,17322
0064X00002IXnUZQA1,FCx SubMeter Material - Tishman East Power Shed,5 Negotiation/Review,2023-09-11 12:20:02 UTC,2023-09-12 11:32:50 UTC,1,17322
0064X00002IXnUZQA1,FCx SubMeter Material - Tishman East Power Shed,6 Won,2023-09-12 11:32:50 UTC,2023-09-12 00:00:00 UTC,0,17322
0064X00002IXnhsQAD,FCx AMI Metering- ESC/ARE - 1 Kendall Square  Boston,4 Proposal Submitted,2023-09-05 21:08:17 UTC,2024-03-06 14:56:59 UTC,183,21140
0064X00002IXnhsQAD,FCx AMI Metering- ESC/ARE - 1 Kendall Square  Boston,8 Abandoned,2024-03-06 14:56:59 UTC,2024-03-06 00:00:00 UTC,0,21140
0064X00002IXnzsQAD,MRB - Biogen - Cambridge,4 Proposal Submitted,2023-09-06 11:18:46 UTC,2024-03-13 00:47:40 UTC,189,45036
0064X00002IXnzsQAD,MRB - Biogen - Cambridge,5 Negotiation/Review,2024-03-13 00:47:40 UTC,2024-03-14 19:58:05 UTC,1,1
0064X00002IXnzsQAD,MRB - Biogen - Cambridge,6 Won,2024-03-14 19:58:05 UTC,2024-03-14 00:00:00 UTC,0,1
0064X00002IXoD5QAL,Furnish (2) Sets Transducers - CertainTeed - Kansas City,3 Discovery,2023-09-06 14:49:35 UTC,2023-09-06 18:47:12 UTC,0,5600
0064X00002IXoD5QAL,Furnish (2) Sets Transducers - CertainTeed - Kansas City,4 Proposal Submitted,2023-09-06 18:47:12 UTC,2023-09-18 14:25:50 UTC,12,5600
0064X00002IXoD5QAL,Furnish (2) Sets Transducers - CertainTeed - Kansas City,5 Negotiation/Review,2023-09-18 14:25:50 UTC,2023-09-18 21:30:19 UTC,0,5600
0064X00002IXoD5QAL,Furnish (2) Sets Transducers - CertainTeed - Kansas City,6 Won,2023-09-18 21:30:19 UTC,2023-09-18 00:00:00 UTC,0,5600
0064X00002IXoP6QAL,FXCX_Mission of Slovak Republic_ 866 UN Plaza,4 Proposal Submitted,2023-09-06 18:20:36 UTC,2023-11-22 15:56:22 UTC,77,3400
0064X00002IXoP6QAL,FXCX_Mission of Slovak Republic_ 866 UN Plaza,5 Negotiation/Review,2023-11-22 15:56:22 UTC,2023-11-28 21:03:31 UTC,6,3400
0064X00002IXoP6QAL,FXCX_Mission of Slovak Republic_ 866 UN Plaza,6 Won,2023-11-28 21:03:31 UTC,2023-11-28 00:00:00 UTC,0,3400
0064X00002IXoQ9QAL,Testing for Electric Meters - Rose Realty - Rego Park -,4 Proposal Submitted,2023-09-06 18:30:39 UTC,2023-09-08 19:46:30 UTC,2,7200
0064X00002IXoQ9QAL,Testing for Electric Meters - Rose Realty - Rego Park -,5 Negotiation/Review,2023-09-08 19:46:30 UTC,2023-09-11 11:33:06 UTC,3,7200
0064X00002IXoQ9QAL,Testing for Electric Meters - Rose Realty - Rego Park -,6 Won,2023-09-11 11:33:06 UTC,2023-09-11 00:00:00 UTC,0,7200
0064X00002IXoQOQA1,DC16 CMS MAUs Factory QAQC - Equinix - VA,3 Discovery,2023-09-06 18:32:40 UTC,2023-09-11 18:42:09 UTC,5,25876
0064X00002IXoQOQA1,DC16 CMS MAUs Factory QAQC - Equinix - VA,4 Proposal Submitted,2023-09-11 18:42:09 UTC,2023-11-02 12:35:47 UTC,52,25875.5
0064X00002IXoQOQA1,DC16 CMS MAUs Factory QAQC - Equinix - VA,5 Negotiation/Review,2023-11-02 12:35:47 UTC,2023-11-17 11:56:41 UTC,15,20475.5
0064X00002IXoQOQA1,DC16 CMS MAUs Factory QAQC - Equinix - VA,6 Won,2023-11-17 11:56:41 UTC,2024-10-02 13:06:20 UTC,320,20475.5
0064X00002IXoQOQA1,DC16 CMS MAUs Factory QAQC - Equinix - VA,8 Abandoned,2024-10-02 13:06:20 UTC,2024-10-02 00:00:00 UTC,0,20475.5
0064X00002IXoTrQAL,ARE - Renewable Energy Strategy - national,5 Negotiation/Review,2023-09-06 19:33:35 UTC,2023-09-29 15:33:04 UTC,23,54000
0064X00002IXoTrQAL,ARE - Renewable Energy Strategy - national,6 Won,2023-09-29 15:33:04 UTC,2023-09-29 00:00:00 UTC,0,54000
0064X00002IXoglQAD,Trammell Crow Company,1 Prospecting,2023-09-06 22:42:01 UTC,2023-12-17 23:57:17 UTC,102,1
0064X00002IXoglQAD,Trammell Crow Company,8 Abandoned,2023-12-17 23:57:17 UTC,2024-04-30 00:00:00 UTC,135,0
0064X00002IXozfQAD,Harborside Generator Testing,4 Proposal Submitted,2023-09-07 13:47:56 UTC,2023-09-25 13:05:23 UTC,18,36000
0064X00002IXozfQAD,Harborside Generator Testing,7 Lost,2023-09-25 13:05:23 UTC,2023-09-25 00:00:00 UTC,0,36000
0064X00002IXp2FQAT,"FCx (2) Multi Channel Meters - NEEDCO - 150 CPD, Cambridge, MA",4 Proposal Submitted,2023-09-07 14:21:23 UTC,2024-06-04 14:38:46 UTC,271,12250
0064X00002IXp2FQAT,"FCx (2) Multi Channel Meters - NEEDCO - 150 CPD, Cambridge, MA",8 Abandoned,2024-06-04 14:38:46 UTC,2024-07-31 00:00:00 UTC,57,12250
0064X00002IXp7tQAD,Electricity - Beth Israel Lahey Health - MA,4 Proposal Submitted,2023-09-07 15:38:27 UTC,2023-09-07 15:44:22 UTC,0,1534518.024
0064X00002IXp7tQAD,Electricity - Beth Israel Lahey Health - MA,5 Negotiation/Review,2023-09-07 15:44:22 UTC,2023-09-08 09:50:12 UTC,1,1534518.024
0064X00002IXp7tQAD,Electricity - Beth Israel Lahey Health - MA,6 Won,2023-09-08 09:50:12 UTC,2023-09-08 00:00:00 UTC,0,1534518.024
0064X00002IXp8hQAD,Stanford School of Medicine 0412 Cx Turnkey Project Implementation BMI,4 Proposal Submitted,2023-09-07 15:49:59 UTC,2023-09-15 18:09:49 UTC,8,2897
0064X00002IXp8hQAD,Stanford School of Medicine 0412 Cx Turnkey Project Implementation BMI,6 Won,2023-09-15 18:09:49 UTC,2023-09-15 00:00:00 UTC,0,2897
0064X00002IXpBgQAL,"FCx AMI - RELCO -Suite 2 & 3, 66 Galen St, Watertown MA",4 Proposal Submitted,2023-09-07 16:25:18 UTC,2024-06-04 13:39:31 UTC,271,24500
0064X00002IXpBgQAL,"FCx AMI - RELCO -Suite 2 & 3, 66 Galen St, Watertown MA",8 Abandoned,2024-06-04 13:39:31 UTC,2024-08-31 00:00:00 UTC,88,24500
0064X00002IXpKTQA1,Service RCx+ P4P- Kaiser Woodland Hills,3 Discovery,2023-09-07 18:03:40 UTC,2023-09-07 18:05:18 UTC,0,277422
0064X00002IXpKTQA1,Service RCx+ P4P- Kaiser Woodland Hills,1 Prospecting,2023-09-07 18:05:18 UTC,2023-09-15 16:04:55 UTC,8,495096
0064X00002IXpKTQA1,Service RCx+ P4P- Kaiser Woodland Hills,2 Qualified,2023-09-15 16:04:55 UTC,2025-02-10 07:42:43 UTC,514,495096
0064X00002IXpKTQA1,Service RCx+ P4P- Kaiser Woodland Hills,0 Target,2025-02-10 07:42:43 UTC,2025-10-31 00:00:00 UTC,263,495096
0064X00002IXpKYQA1,FxCx single channel MTR_VNO_11 Penn Plz,4 Proposal Submitted,2023-09-07 18:03:57 UTC,2023-09-21 14:13:59 UTC,14,2700
0064X00002IXpKYQA1,FxCx single channel MTR_VNO_11 Penn Plz,5 Negotiation/Review,2023-09-21 14:13:59 UTC,2023-09-27 03:13:49 UTC,6,2700
0064X00002IXpKYQA1,FxCx single channel MTR_VNO_11 Penn Plz,6 Won,2023-09-27 03:13:49 UTC,2023-09-26 00:00:00 UTC,-1,2700
0064X00002IXpLbQAL,"MDM, R&B - Related - 10 Hudson Yards, NY, NY",4 Proposal Submitted,2023-09-07 18:26:16 UTC,2023-09-07 18:40:06 UTC,0,704340
0064X00002IXpLbQAL,"MDM, R&B - Related - 10 Hudson Yards, NY, NY",5 Negotiation/Review,2023-09-07 18:40:06 UTC,2023-09-12 13:30:06 UTC,5,60
0064X00002IXpLbQAL,"MDM, R&B - Related - 10 Hudson Yards, NY, NY",6 Won,2023-09-12 13:30:06 UTC,2023-09-12 00:00:00 UTC,0,45126.9
0064X00002IXpMAQA1,NAI Capital Commercial O&M,0 Target,2023-09-07 18:36:29 UTC,2024-02-14 18:25:42 UTC,160,1
0064X00002IXpMAQA1,NAI Capital Commercial O&M,8 Abandoned,2024-02-14 18:25:42 UTC,2024-04-30 00:00:00 UTC,76,0
0064X00002IXpNSQA1,Service RCx+ P4P- Kaiser Fontana,1 Prospecting,2023-09-07 18:44:08 UTC,2023-09-15 16:08:37 UTC,8,495096
0064X00002IXpNSQA1,Service RCx+ P4P- Kaiser Fontana,2 Qualified,2023-09-15 16:08:37 UTC,2025-02-10 07:42:17 UTC,514,372272
0064X00002IXpNSQA1,Service RCx+ P4P- Kaiser Fontana,0 Target,2025-02-10 07:42:17 UTC,2025-10-31 00:00:00 UTC,263,372272
0064X00002IXpNhQAL,"MDM, R&B - Related - 20 Hudson Yards, NY, NY",5 Negotiation/Review,2023-09-07 18:46:27 UTC,2023-09-12 13:29:31 UTC,5,60
0064X00002IXpNhQAL,"MDM, R&B - Related - 20 Hudson Yards, NY, NY",6 Won,2023-09-12 13:29:31 UTC,2023-09-12 00:00:00 UTC,0,198931.2
0064X00002IXpNwQAL,"MDM, R&B - Related - 30 Hudson Yards, NY, NY",5 Negotiation/Review,2023-09-07 18:50:54 UTC,2023-09-12 13:28:51 UTC,5,60
0064X00002IXpNwQAL,"MDM, R&B - Related - 30 Hudson Yards, NY, NY",6 Won,2023-09-12 13:28:51 UTC,2023-09-12 00:00:00 UTC,0,42301.8
0064X00002IXpO1QAL,"MDM, R&B - Related - 35 Hudson Yards, NY, NY",5 Negotiation/Review,2023-09-07 18:53:13 UTC,2023-09-12 13:27:01 UTC,5,60
0064X00002IXpO1QAL,"MDM, R&B - Related - 35 Hudson Yards, NY, NY",6 Won,2023-09-12 13:27:01 UTC,2023-09-12 00:00:00 UTC,0,41655.6
0064X00002IXpPnQAL,"WO 23717 - Confined Space Removal Sites 2 and 3 JFK - PANYNJ, NY, NY",4 Proposal Submitted,2023-09-07 19:08:41 UTC,2023-09-13 19:32:54 UTC,6,11627.31
0064X00002IXpPnQAL,"WO 23717 - Confined Space Removal Sites 2 and 3 JFK - PANYNJ, NY, NY",5 Negotiation/Review,2023-09-13 19:32:54 UTC,2023-09-27 20:42:39 UTC,14,11627.31
0064X00002IXpPnQAL,"WO 23717 - Confined Space Removal Sites 2 and 3 JFK - PANYNJ, NY, NY",6 Won,2023-09-27 20:42:39 UTC,2023-09-27 00:00:00 UTC,0,11627.31
0064X00002IXpWKQA1,"MDM - Newmark - 53 State St., Boston, MA",3 Discovery,2023-09-07 20:27:59 UTC,2023-09-10 17:35:36 UTC,3,74520
0064X00002IXpWKQA1,"MDM - Newmark - 53 State St., Boston, MA",4 Proposal Submitted,2023-09-10 17:35:36 UTC,2024-06-03 12:16:48 UTC,267,74520
0064X00002IXpWKQA1,"MDM - Newmark - 53 State St., Boston, MA",7 Lost,2024-06-03 12:16:48 UTC,2024-06-03 00:00:00 UTC,0,69912
0064X00002IXpcbQAD,Stanford School of Medicine Point Naming Review Turnkey Project Implementation 3172 Porter,4 Proposal Submitted,2023-09-07 21:51:51 UTC,2023-09-21 20:11:01 UTC,14,4724
0064X00002IXpcbQAD,Stanford School of Medicine Point Naming Review Turnkey Project Implementation 3172 Porter,6 Won,2023-09-21 20:11:01 UTC,2023-09-21 00:00:00 UTC,0,4724
0064X00002IXpyzQAD,FCx 1 set of 600A CTs - Durst - SVEN,4 Proposal Submitted,2023-09-08 13:55:46 UTC,2023-09-12 15:27:55 UTC,4,1900
0064X00002IXpyzQAD,FCx 1 set of 600A CTs - Durst - SVEN,5 Negotiation/Review,2023-09-12 15:27:55 UTC,2023-09-14 10:06:07 UTC,2,1900
0064X00002IXpyzQAD,FCx 1 set of 600A CTs - Durst - SVEN,6 Won,2023-09-14 10:06:07 UTC,2023-09-14 00:00:00 UTC,0,1900
0064X00002IXq86QAD,FCx RSM5 Dignis Elec/CBRE 1 Burlington Woods 2nd Tanent,4 Proposal Submitted,2023-09-08 15:51:37 UTC,2024-03-06 15:08:31 UTC,180,3304
0064X00002IXq86QAD,FCx RSM5 Dignis Elec/CBRE 1 Burlington Woods 2nd Tanent,8 Abandoned,2024-03-06 15:08:31 UTC,2024-03-06 00:00:00 UTC,0,3304
0064X00002IXqDfQAL,Furnish Two (2) Tehama MDTs - Trinity Partners - 2151 Hawkins,1 Prospecting,2023-09-08 16:56:28 UTC,2023-09-11 21:11:11 UTC,3,260
0064X00002IXqDfQAL,Furnish Two (2) Tehama MDTs - Trinity Partners - 2151 Hawkins,2 Qualified,2023-09-11 21:11:11 UTC,2023-09-11 21:11:18 UTC,0,260
0064X00002IXqDfQAL,Furnish Two (2) Tehama MDTs - Trinity Partners - 2151 Hawkins,3 Discovery,2023-09-11 21:11:18 UTC,2023-09-11 21:24:25 UTC,0,260
0064X00002IXqDfQAL,Furnish Two (2) Tehama MDTs - Trinity Partners - 2151 Hawkins,4 Proposal Submitted,2023-09-11 21:24:25 UTC,2023-09-11 21:27:04 UTC,0,0
0064X00002IXqDfQAL,Furnish Two (2) Tehama MDTs - Trinity Partners - 2151 Hawkins,5 Negotiation/Review,2023-09-11 21:27:04 UTC,2023-09-12 02:48:17 UTC,1,291.76
0064X00002IXqDfQAL,Furnish Two (2) Tehama MDTs - Trinity Partners - 2151 Hawkins,0 Target,2023-09-12 02:48:17 UTC,2023-09-12 14:31:49 UTC,0,291.76
0064X00002IXqDfQAL,Furnish Two (2) Tehama MDTs - Trinity Partners - 2151 Hawkins,6 Won,2023-09-12 14:31:49 UTC,2023-09-12 00:00:00 UTC,0,291.76
0064X00002IXqJdQAL,23P09-675 - FCX One (1) Neptune T10 WM - Durst - 825 Third Ave 12th Fl,1 Prospecting,2023-09-08 18:22:12 UTC,2023-09-27 16:57:13 UTC,19,2950.15
0064X00002IXqJdQAL,23P09-675 - FCX One (1) Neptune T10 WM - Durst - 825 Third Ave 12th Fl,3 Discovery,2023-09-27 16:57:13 UTC,2023-09-27 17:56:38 UTC,0,2950.15
0064X00002IXqJdQAL,23P09-675 - FCX One (1) Neptune T10 WM - Durst - 825 Third Ave 12th Fl,4 Proposal Submitted,2023-09-27 17:56:38 UTC,2023-09-29 13:33:30 UTC,2,2950.15
0064X00002IXqJdQAL,23P09-675 - FCX One (1) Neptune T10 WM - Durst - 825 Third Ave 12th Fl,5 Negotiation/Review,2023-09-29 13:33:30 UTC,2023-10-03 16:29:51 UTC,4,2950.15
0064X00002IXqJdQAL,23P09-675 - FCX One (1) Neptune T10 WM - Durst - 825 Third Ave 12th Fl,6 Won,2023-10-03 16:29:51 UTC,2023-10-03 00:00:00 UTC,0,2950.15
0064X00002IXqiPQAT,Port of Oakland RFP O&M,0 Target,2023-09-09 18:20:15 UTC,2023-09-26 21:22:48 UTC,17,0
0064X00002IXqiPQAT,Port of Oakland RFP O&M,8 Abandoned,2023-09-26 21:22:48 UTC,2024-01-31 00:00:00 UTC,127,0
0064X00002IXqpjQAD,MAJESTIC REALTY O&M,0 Target,2023-09-10 19:31:58 UTC,2023-09-19 16:18:49 UTC,9,0
0064X00002IXqpjQAD,MAJESTIC REALTY O&M,8 Abandoned,2023-09-19 16:18:49 UTC,2024-05-31 00:00:00 UTC,255,0
0064X00002IXrSnQAL,FCx 2 SubMeters - Tishman - 620 5th Ave Five Acres,4 Proposal Submitted,2023-09-11 18:14:23 UTC,2023-09-11 19:13:25 UTC,0,5600
0064X00002IXrSnQAL,FCx 2 SubMeters - Tishman - 620 5th Ave Five Acres,5 Negotiation/Review,2023-09-11 19:13:25 UTC,2023-09-12 11:27:59 UTC,1,5600
0064X00002IXrSnQAL,FCx 2 SubMeters - Tishman - 620 5th Ave Five Acres,6 Won,2023-09-12 11:27:59 UTC,2023-09-12 00:00:00 UTC,0,5600
0064X00002IXreAQAT,FCx QLC Comm Box - Bulfinch-3 Forbes,4 Proposal Submitted,2023-09-11 20:53:06 UTC,2023-10-25 14:17:23 UTC,44,1250
0064X00002IXreAQAT,FCx QLC Comm Box - Bulfinch-3 Forbes,5 Negotiation/Review,2023-10-25 14:17:23 UTC,2023-10-26 04:15:25 UTC,1,1250
0064X00002IXreAQAT,FCx QLC Comm Box - Bulfinch-3 Forbes,6 Won,2023-10-26 04:15:25 UTC,2023-10-26 00:00:00 UTC,0,1250
0064X00002IXruFQAT,"Fcx MC Meter w CTs - Power Tech 810 7th Ave, 5th Floor",4 Proposal Submitted,2023-09-12 12:37:02 UTC,2023-10-12 15:25:33 UTC,30,7400
0064X00002IXruFQAT,"Fcx MC Meter w CTs - Power Tech 810 7th Ave, 5th Floor",5 Negotiation/Review,2023-10-12 15:25:33 UTC,2023-10-18 14:17:59 UTC,6,7400
0064X00002IXruFQAT,"Fcx MC Meter w CTs - Power Tech 810 7th Ave, 5th Floor",6 Won,2023-10-18 14:17:59 UTC,2023-10-18 00:00:00 UTC,0,7400
0064X00002IXrwfQAD,"Power Broker - Franciscan Children's Hospital - Boston, MA",3 Discovery,2023-09-12 13:27:27 UTC,2024-01-18 20:26:37 UTC,128,43200
0064X00002IXrwfQAD,"Power Broker - Franciscan Children's Hospital - Boston, MA",5 Negotiation/Review,2024-01-18 20:26:37 UTC,2024-01-18 21:13:19 UTC,0,38070
0064X00002IXrwfQAD,"Power Broker - Franciscan Children's Hospital - Boston, MA",6 Won,2024-01-18 21:13:19 UTC,2024-01-18 00:00:00 UTC,0,38070
0064X00002IXrxnQAD,IFCx Gas meters - 4 Corporate  - IQHQ - Andover - MA,4 Proposal Submitted,2023-09-12 13:49:03 UTC,2025-06-18 11:21:09 UTC,645,25379
0064X00002IXrxnQAD,IFCx Gas meters - 4 Corporate  - IQHQ - Andover - MA,8 Abandoned,2025-06-18 11:21:09 UTC,2025-06-18 00:00:00 UTC,0,25379
0064X00002IXs8WQAT,FCx Electric Metering -Nan Fung - 1 Winthrop Square - Boston - MA,4 Proposal Submitted,2023-09-12 15:49:10 UTC,2023-09-13 16:06:38 UTC,1,4500
0064X00002IXs8WQAT,FCx Electric Metering -Nan Fung - 1 Winthrop Square - Boston - MA,5 Negotiation/Review,2023-09-13 16:06:38 UTC,2023-09-15 09:39:38 UTC,2,4500
0064X00002IXs8WQAT,FCx Electric Metering -Nan Fung - 1 Winthrop Square - Boston - MA,6 Won,2023-09-15 09:39:38 UTC,2023-09-15 00:00:00 UTC,0,4500
0064X00002IXs8bQAD,Sustainability / Energy Advisory - Northwell - LI NY,1 Prospecting,2023-09-12 15:50:44 UTC,2023-10-05 15:14:38 UTC,23,0
0064X00002IXs8bQAD,Sustainability / Energy Advisory - Northwell - LI NY,2 Qualified,2023-10-05 15:14:38 UTC,2024-11-25 13:53:33 UTC,417,0
0064X00002IXs8bQAD,Sustainability / Energy Advisory - Northwell - LI NY,8 Abandoned,2024-11-25 13:53:33 UTC,2024-12-31 00:00:00 UTC,36,0
0064X00002IXsJjQAL,FCx 2 meters with CTs - Power Tech - 485 lex,4 Proposal Submitted,2023-09-12 17:47:25 UTC,2024-01-22 18:50:02 UTC,132,9600
0064X00002IXsJjQAL,FCx 2 meters with CTs - Power Tech - 485 lex,5 Negotiation/Review,2024-01-22 18:50:02 UTC,2024-02-26 11:23:13 UTC,35,6400
0064X00002IXsJjQAL,FCx 2 meters with CTs - Power Tech - 485 lex,6 Won,2024-02-26 11:23:13 UTC,2024-02-26 00:00:00 UTC,0,6400
0064X00002IXsYyQAL,AMI Consulting - 4 Corporate  - IQHQ - Andover - MA,4 Proposal Submitted,2023-09-12 20:37:25 UTC,2023-09-20 16:30:58 UTC,8,2000
0064X00002IXsYyQAL,AMI Consulting - 4 Corporate  - IQHQ - Andover - MA,8 Abandoned,2023-09-20 16:30:58 UTC,2023-12-29 00:00:00 UTC,100,2000
0064X00002IXsw9QAD,FCx Tehama Block 5B Bluebird - Federal Realty,4 Proposal Submitted,2023-09-13 13:17:28 UTC,2023-11-17 23:05:00 UTC,65,2750
0064X00002IXsw9QAD,FCx Tehama Block 5B Bluebird - Federal Realty,8 Abandoned,2023-11-17 23:05:00 UTC,2023-12-30 00:00:00 UTC,43,2750
